1719,2,232,139,84.0,0.0,8.46,0.0
1720,2,232,139,84.0,0.0,8.46,0.0
1721,2,232,139,84.0,0.0,8.46,0.0
1722,2,232,139,84.0,0.0,8.46,0.0
1723,2,232,139,84.0,0.0,8.46,0.0
1724,2,232,139,84.0,0.0,8.46,0.0
1725,2,232,139,84.0,0.0,8.46,0.0
1726,2,232,139,84.0,0.0,8.46,0.0
1727,2,232,139,84.0,0.0,8.46,0.0
1728,2,232,139,84.0,0.0,8.46,0.0
1729,2,232,139,84.0,0.0,8.46,0.0
1730,2,232,139,84.0,0.0,8.46,0.0
1731,2,232,139,84.0,0.0,8.46,0.0
1732,2,232,139,84.0,0.0,8.46,0.0
1733,2,232,139,84.0,0.0,8.46,0.0
1734,2,232,139,84.0,0.0,8.47,0.0
1735,2,232,139,84.0,0.0,8.47,0.0
1736,2,232,139,84.0,0.0,8.47,0.0
1737,2,232,139,84.0,0.0,8.45,0.0
1738,2,232,139,84.0,0.0,8.45,0.0
1739,2,232,139,84.0,0.0,8.45,0.0
1740,2,232,139,84.0,0.0,8.45,0.0
1741,2,232,139,84.0,0.0,8.45,0.0
1742,2,232,139,84.0,0.0,8.45,0.0
1743,2,232,139,84.0,0.0,8.45,0.0
1744,2,232,139,84.0,0.0,8.45,0.0
1745,2,232,139,84.0,0.0,8.45,0.0
1746,2,232,139,84.0,0.0,8.45,0.0
1747,2,232,139,84.0,0.0,8.45,0.0
1748,2,232,139,84.0,0.0,8.45,0.0
1749,2,232,139,84.0,0.0,8.45,0.0
1750,2,232,139,84.0,0.0,8.45,0.0
1751,2,232,139,84.0,0.0,8.45,0.0
1752,2,232,139,84.0,0.0,8.45,0.0
1753,2,232,139,84.0,0.0,8.45,0.0
1754,2,232,139,84.0,0.0,8.45,0.0
1755,2,232,139,84.0,0.0,8.44,0.0
1756,2,232,139,84.0,0.0,8.44,0.0
1757,2,232,139,84.0,0.0,8.44,0.0
1758,2,232,139,84.0,0.0,8.44,0.0
1759,2,232,139,84.0,0.0,8.44,0.0
1760,2,232,139,84.0,0.0,8.44,0.0
1761,2,232,139,84.0,0.0,8.44,0.0
1762,2,232,139,84.0,0.0,8.44,0.0
1763,2,232,139,84.0,0.0,8.44,0.0
1764,2,232,139,84.0,0.0,8.44,0.0
1765,2,232,139,84.0,0.0,8.44,0.0
1766,2,232,139,84.0,0.0,8.44,0.0
1767,2,232,139,84.0,0.0,8.44,0.0
1768,2,232,139,84.0,0.0,8.44,0.0
1769,2,232,139,84.0,0.0,8.44,0.0
1770,2,232,139,84.0,0.0,8.44,0.0
1771,2,232,139,84.0,0.0,8.44,0.0
1772,2,232,139,84.0,0.0,8.44,0.0
1773,2,232,139,84.0,0.0,8.44,0.0
1774,2,232,139,84.0,0.0,8.44,0.0
1775,2,232,139,84.0,0.0,8.44,0.0
1776,2,232,139,84.0,0.0,8.46,0.0
1777,2,232,139,84.0,0.0,8.46,0.0
1778,2,232,139,84.0,0.0,8.46,0.0
1779,2,232,139,84.0,0.0,8.46,0.0
1780,2,232,139,84.0,0.0,8.46,0.0
1781,2,232,139,84.0,0.0,8.46,0.0
1782,2,232,139,84.0,0.0,8.46,0.0
1783,2,232,139,84.0,0.0,8.46,0.0
1784,2,232,139,84.0,0.0,8.45,0.0
1785,2,232,139,84.0,0.0,8.45,0.0
1786,2,232,139,84.0,0.0,8.45,0.0
1787,2,232,139,84.0,0.0,8.45,0.0
1788,2,232,139,84.0,0.0,8.45,0.0
1789,2,232,139,84.0,0.0,8.45,0.0
1790,2,232,139,84.0,0.0,8.45,0.0
1791,2,232,139,84.0,0.0,8.45,0.0
1792,2,232,139,84.0,0.0,8.45,0.0
1793,2,232,139,84.0,0.0,8.45,0.0
1794,2,232,139,84.0,0.0,8.46,0.0
1795,2,232,139,84.0,0.0,8.46,0.0
1796,2,232,139,84.0,0.0,8.46,0.0
1797,2,232,139,84.0,0.0,8.46,0.0
1798,2,232,139,84.0,0.0,8.46,0.0
1799,2,232,139,84.0,0.0,8.46,0.0
1800,2,232,139,84.0,0.0,8.46,0.0
1801,2,232,139,84.0,0.0,8.46,0.0
1802,2,232,139,84.0,0.0,8.46,0.0
1803,2,232,139,84.0,0.0,8.46,0.0
1804,2,232,139,84.0,0.0,8.46,0.0
1805,2,232,139,84.0,0.0,8.46,0.0
1806,2,232,139,84.0,0.0,8.46,0.0
1807,2,232,139,84.0,0.0,8.46,0.0
1808,2,232,139,84.0,0.0,8.46,0.0
1809,2,232,139,84.0,0.0,8.46,0.0
1810,2,232,139,84.0,0.0,8.44,0.0
1811,2,232,139,84.0,0.0,8.44,0.0
1812,2,232,139,84.0,0.0,8.44,0.0
1813,2,232,139,84.0,0.0,8.44,0.0
1814,2,232,139,84.0,0.0,8.44,0.0
1815,2,232,139,84.0,0.0,8.44,0.0
1816,2,232,139,84.0,0.0,8.42,0.0
1817,2,232,139,84.0,0.0,8.42,0.0
1818,2,232,139,84.0,0.0,8.42,0.0
1819,2,232,139,84.0,0.0,8.42,0.0
1820,2,232,139,84.0,0.0,8.42,0.0
1821,2,232,139,84.0,0.0,8.42,0.0
1822,2,232,139,84.0,0.0,8.42,0.0
1823,2,232,139,84.0,0.0,8.42,0.0
1824,2,232,139,84.0,0.0,8.42,0.0
1825,2,232,139,84.0,0.0,8.42,0.0
1826,2,232,139,84.0,0.0,8.41,0.0
1827,2,232,139,84.0,0.0,8.41,0.0
1828,2,232,139,84.0,0.0,8.41,0.0
1829,2,232,139,84.0,0.0,8.41,0.0
1830,2,232,139,84.0,0.0,8.41,0.0
1831,2,232,139,84.0,0.0,8.41,0.0
1832,2,232,139,84.0,0.0,8.41,0.0
1833,2,232,139,84.0,0.0,8.41,0.0
1834,2,232,139,84.0,0.0,8.41,0.0
1835,2,232,139,84.0,0.0,8.41,0.0
1836,2,232,139,84.0,0.0,8.41,0.0
1837,2,232,139,84.0,0.0,8.41,0.0
1838,2,232,139,84.0,0.0,8.42,0.0
1839,2,232,139,84.0,0.0,8.42,0.0
1840,2,232,139,84.0,0.0,8.42,0.0
1841,2,232,139,84.0,0.0,8.42,0.0
1842,2,232,139,84.0,0.0,8.42,0.0
1843,2,232,139,84.0,0.0,8.42,0.0
1844,2,232,139,84.0,0.0,8.42,0.0
1845,2,232,139,84.0,0.0,8.42,0.0
1846,2,232,139,84.0,0.0,8.42,0.0
1847,2,232,139,84.0,0.0,8.42,0.0
1848,2,232,139,84.0,0.0,8.42,0.0
1849,2,232,139,84.0,0.0,8.42,0.0
1850,2,232,139,84.0,0.0,8.42,0.0
1851,2,234,138,83.0,0.0,8.41,0.0
1852,2,234,138,83.0,0.0,8.41,0.0
1853,2,234,138,83.0,0.0,8.41,0.0
1854,2,234,138,83.0,0.0,8.41,0.0
1855,2,234,138,83.0,0.0,8.41,0.0
1856,2,234,138,83.0,0.0,8.41,0.0
1857,2,234,138,83.0,0.0,8.41,0.0
1858,2,234,138,83.0,0.0,8.42,0.0
1859,2,234,138,83.0,0.0,8.42,0.0
1860,2,234,138,83.0,0.0,8.42,0.0
1861,2,234,138,83.0,0.0,8.42,0.0
1862,2,234,138,83.0,0.0,8.42,0.0
1863,2,234,138,83.0,0.0,8.42,0.0
1864,2,234,138,83.0,0.0,8.42,0.0
1865,2,234,138,83.0,0.0,8.42,0.0
1866,2,234,138,83.0,0.0,8.42,0.0
1867,2,234,138,83.0,0.0,8.42,0.0
1868,2,234,138,83.0,0.0,8.42,0.0
1869,2,234,138,83.0,0.0,8.42,0.0
1870,2,234,138,83.0,0.0,8.42,0.0
1871,2,234,138,83.0,0.0,8.42,0.0
1872,2,234,138,83.0,0.0,8.42,0.0
1873,2,234,138,83.0,0.0,8.42,0.0
1874,2,234,138,83.0,0.0,8.42,0.0
1875,2,234,138,83.0,0.0,8.42,0.0
1876,2,234,138,83.0,0.0,8.42,0.0
1877,2,234,138,83.0,0.0,8.42,0.0
1878,2,234,138,83.0,0.0,8.42,0.0
1879,2,234,138,83.0,0.0,8.42,0.0
1880,2,234,138,83.0,0.0,8.42,0.0
1881,2,234,138,83.0,0.0,8.42,0.0
1882,2,234,138,83.0,0.0,8.42,0.0
1883,2,234,138,83.0,0.0,8.42,0.0
1884,2,234,138,83.0,0.0,8.42,0.0
1885,2,234,138,83.0,0.0,8.42,0.0
1886,2,234,138,83.0,0.0,8.42,0.0
1887,2,234,138,83.0,0.0,8.42,0.0
1888,2,234,138,83.0,0.0,8.42,0.0
1889,2,234,138,83.0,0.0,8.42,0.0
1890,2,234,138,83.0,0.0,8.41,0.0
1891,2,234,138,83.0,0.0,8.41,0.0
1892,2,234,138,83.0,0.0,8.41,0.0
1893,2,234,138,83.0,0.0,8.41,0.0
1894,2,234,138,83.0,0.0,8.41,0.0
1895,2,234,138,83.0,0.0,8.41,0.0
1896,2,234,138,83.0,0.0,8.41,0.0
1897,2,234,138,83.0,0.0,8.41,0.0
1898,2,234,138,83.0,0.0,8.42,0.0
1899,2,234,138,83.0,0.0,8.42,0.0
1900,2,234,138,83.0,0.0,8.42,0.0
1901,2,234,138,83.0,0.0,8.42,0.0
1902,2,234,138,83.0,0.0,8.42,0.0
1903,2,234,138,83.0,0.0,8.42,0.0
1904,2,234,138,83.0,0.0,8.42,0.0
1905,2,234,138,83.0,0.0,8.42,0.0
1906,2,234,138,83.0,0.0,8.42,0.0
1907,2,234,138,83.0,0.0,8.44,0.0
1908,2,234,138,83.0,0.0,8.44,0.0
1909,2,234,138,83.0,0.0,8.44,0.0
1910,2,234,138,83.0,0.0,8.44,0.0
1911,2,234,138,83.0,0.0,8.45,0.0
1912,2,234,138,83.0,0.0,8.45,0.0
1913,2,234,138,83.0,0.0,8.45,0.0
1914,2,234,138,83.0,0.0,8.45,0.0
1915,2,234,138,83.0,0.0,8.45,0.0
1916,2,234,138,83.0,0.0,8.45,0.0
1917,2,234,138,83.0,0.0,8.45,0.0
1918,2,234,138,83.0,0.0,8.45,0.0
1919,2,234,138,83.0,0.0,8.45,0.0
1920,2,234,138,83.0,0.0,8.45,0.0
1921,2,234,138,83.0,0.0,8.45,0.0
1922,2,234,138,83.0,0.0,8.45,0.0
1923,2,234,138,83.0,0.0,8.45,0.0
1924,2,234,138,83.0,0.0,8.45,0.0
1925,2,234,138,83.0,0.0,8.45,0.0
1926,2,234,138,83.0,0.0,8.45,0.0
1927,2,234,138,83.0,0.0,8.45,0.0
1928,2,234,138,83.0,0.0,8.45,0.0
1929,2,234,138,83.0,0.0,8.45,0.0
1930,2,234,138,83.0,0.0,8.45,0.0
1931,2,234,138,83.0,0.0,8.45,0.0
1932,2,234,138,83.0,0.0,8.45,0.0
1933,2,234,138,83.0,0.0,8.45,0.0
1934,2,234,138,83.0,0.0,8.45,0.0
1935,2,234,138,83.0,0.0,8.45,0.0
1936,2,234,138,83.0,0.0,8.45,0.0
1937,2,234,138,83.0,0.0,8.45,0.0
1938,2,234,138,83.0,0.0,8.45,0.0
1939,2,234,138,83.0,0.0,8.45,0.0
1940,2,234,138,83.0,0.0,8.45,0.0
1941,2,234,138,83.0,0.0,8.45,0.0
1942,2,234,138,83.0,0.0,8.45,0.0
1943,2,234,138,83.0,0.0,8.45,0.0
1944,2,234,138,83.0,0.0,8.45,0.0
1945,2,234,138,83.0,0.0,8.45,0.0
1946,2,234,138,83.0,0.0,8.45,0.0
1947,2,234,138,83.0,0.0,8.45,0.0
1948,2,234,138,83.0,0.0,8.45,0.0
1949,2,234,138,83.0,0.0,8.45,0.0
1950,2,234,138,83.0,0.0,8.45,0.0
1951,2,234,138,83.0,0.0,8.45,0.0
1952,2,234,138,83.0,0.0,8.45,0.0
1953,2,234,138,83.0,0.0,8.45,0.0
1954,2,234,138,83.0,0.0,8.45,0.0
1955,2,234,138,83.0,0.0,8.45,0.0
1956,2,234,138,83.0,0.0,8.45,0.0
1957,2,234,138,83.0,0.0,8.45,0.0
1958,2,234,138,83.0,0.0,8.45,0.0
1959,2,234,138,83.0,0.0,8.45,0.0
1960,2,234,138,83.0,0.0,8.45,0.0
1961,2,234,138,83.0,0.0,8.45,0.0
1962,2,234,138,83.0,0.0,8.45,0.0
1963,2,234,138,83.0,0.0,8.45,0.0
1964,2,234,138,83.0,0.0,8.45,0.0
1965,2,234,138,83.0,0.0,8.45,0.0
1966,2,234,138,83.0,0.0,8.45,0.0
1967,2,234,138,83.0,0.0,8.45,0.0
1968,2,234,138,83.0,0.0,8.45,0.0
1969,2,234,138,83.0,0.0,8.45,0.0
1970,2,234,138,83.0,0.0,8.45,0.0
1971,2,234,138,83.0,0.0,8.44,0.0
1972,2,234,138,83.0,0.0,8.44,0.0
1973,2,234,138,83.0,0.0,8.44,0.0
1974,2,234,138,83.0,0.0,8.44,0.0
1975,2,234,138,83.0,0.0,8.44,0.0
1976,2,234,138,83.0,0.0,8.44,0.0
1977,2,234,138,83.0,0.0,8.44,0.0
1978,2,234,138,83.0,0.0,8.44,0.0
1979,2,234,138,83.0,0.0,8.44,0.0
1980,2,234,138,83.0,0.0,8.44,0.0
1981,2,234,138,83.0,0.0,8.44,0.0
1982,2,234,138,83.0,0.0,8.44,0.0
1983,2,234,138,83.0,0.0,8.44,0.0
1984,2,234,138,83.0,0.0,8.44,0.0
1985,2,234,138,83.0,0.0,8.44,0.0
1986,2,234,138,83.0,0.0,8.44,0.0
1987,2,234,138,83.0,0.0,8.44,0.0
1988,2,234,138,83.0,0.0,8.44,0.0
1989,2,234,138,83.0,0.0,8.44,0.0
1990,2,234,138,83.0,0.0,8.44,0.0
1991,2,234,138,83.0,0.0,8.44,0.0
1992,2,234,138,83.0,0.0,8.44,0.0
1993,2,234,138,83.0,0.0,8.42,0.0
1994,2,234,138,83.0,0.0,8.42,0.0
1995,2,234,138,83.0,0.0,8.42,0.0
1996,2,234,138,83.0,0.0,8.42,0.0
1997,2,234,138,83.0,0.0,8.42,0.0
1998,2,234,138,83.0,0.0,8.42,0.0
1999,2,234,138,83.0,0.0,8.42,0.0
2000,2,234,138,83.0,0.0,8.42,0.0
2001,2,234,138,83.0,0.0,8.42,0.0
2002,2,234,138,83.0,0.0,8.42,0.0
2003,2,234,138,83.0,0.0,8.42,0.0
2004,2,234,138,83.0,0.0,8.42,0.0
2005,2,234,138,83.0,0.0,8.41,0.0
2006,2,234,138,83.0,0.0,8.41,0.0
2007,2,234,138,83.0,0.0,8.41,0.0
2008,2,234,138,83.0,0.0,8.41,0.0
2009,2,234,138,83.0,0.0,8.41,0.0
2010,2,234,138,83.0,0.0,8.41,0.0
2011,2,234,138,83.0,0.0,8.41,0.0
2012,2,234,138,83.0,0.0,8.41,0.0
2013,2,234,138,83.0,0.0,8.41,0.0
2014,2,234,138,83.0,0.0,8.41,0.0
2015,2,234,138,83.0,0.0,8.41,0.0
2016,2,234,138,83.0,0.0,8.41,0.0
2017,2,234,138,83.0,0.0,8.41,0.0
2018,2,234,138,83.0,0.0,8.41,0.0
2019,2,234,138,83.0,0.0,8.41,0.0
2020,2,234,138,83.0,0.0,8.41,0.0
2021,2,234,138,83.0,0.0,8.41,0.0
2022,2,234,138,83.0,0.0,8.41,0.0
2023,2,234,138,83.0,0.0,8.41,0.0
2024,2,234,138,83.0,0.0,8.41,0.0
2025,2,234,138,83.0,0.0,8.41,0.0
2026,2,234,138,83.0,0.0,8.41,0.0
2027,2,234,138,83.0,0.0,8.41,0.0
2028,2,234,138,83.0,0.0,8.41,0.0
2029,2,234,138,83.0,0.0,8.41,0.0
2030,2,236,138,82.0,0.0,8.42,0.0
2031,2,236,138,82.0,0.0,8.4,0.0
2032,2,236,138,82.0,0.0,8.4,0.0
2033,2,236,138,82.0,0.0,8.4,0.0
2034,2,236,138,82.0,0.0,8.4,0.0
2035,2,236,138,82.0,0.0,8.4,0.0
2036,2,236,138,82.0,0.0,8.4,0.0
2037,2,236,138,82.0,0.0,8.4,0.0
2038,2,236,138,82.0,0.0,8.4,0.0
2039,2,236,138,82.0,0.0,8.4,0.0
2040,2,236,138,82.0,0.0,8.4,0.0
2041,2,236,138,82.0,0.0,8.4,0.0
2042,2,236,138,82.0,0.0,8.4,0.0
2043,2,236,138,82.0,0.0,8.4,0.0
2044,2,236,138,82.0,0.0,8.4,0.0
2045,2,236,138,82.0,0.0,8.4,0.0
2046,2,236,138,82.0,0.0,8.4,0.0
2047,2,236,138,82.0,0.0,8.4,0.0
2048,2,236,138,82.0,0.0,8.4,0.0
2049,2,236,138,82.0,0.0,8.4,0.0
2050,2,236,138,82.0,0.0,8.4,0.0
2051,2,236,138,82.0,0.0,8.4,0.0
2052,2,236,138,82.0,0.0,8.4,0.0
2053,2,236,138,82.0,0.0,8.4,0.0
2054,2,236,138,82.0,0.0,8.4,0.0
2055,2,236,138,82.0,0.0,8.4,0.0
2056,2,236,138,82.0,0.0,8.4,0.0
2057,2,236,138,82.0,0.0,8.4,0.0
2058,2,236,138,82.0,0.0,8.4,0.0
2059,2,236,138,82.0,0.0,8.4,0.0
2060,2,236,138,82.0,0.0,8.4,0.0
2061,2,236,138,82.0,0.0,8.4,0.0
2062,2,236,138,82.0,0.0,8.4,0.0
2063,2,236,138,82.0,0.0,8.4,0.0
2064,2,236,138,82.0,0.0,8.4,0.0
2065,2,236,138,82.0,0.0,8.4,0.0
2066,2,236,138,82.0,0.0,8.4,0.0
2067,2,236,138,82.0,0.0,8.4,0.0
2068,2,236,138,82.0,0.0,8.4,0.0
2069,2,236,138,82.0,0.0,8.4,0.0
2070,2,236,138,82.0,0.0,8.4,0.0
2071,2,236,138,82.0,0.0,8.4,0.0
2072,2,236,138,82.0,0.0,8.4,0.0
2073,2,236,138,82.0,0.0,8.4,0.0
2074,2,236,138,82.0,0.0,8.4,0.0
2075,2,236,138,82.0,0.0,8.4,0.0
2076,2,236,138,82.0,0.0,8.4,0.0
2077,2,236,138,82.0,0.0,8.4,0.0
2078,2,236,138,82.0,0.0,8.4,0.0
2079,2,236,138,82.0,0.0,8.4,0.0
2080,2,236,138,82.0,0.0,8.4,0.0
2081,2,236,138,82.0,0.0,8.4,0.0
2082,2,236,138,82.0,0.0,8.4,0.0
2083,2,236,138,82.0,0.0,8.4,0.0
2084,2,236,138,82.0,0.0,8.4,0.0
2085,2,236,138,82.0,0.0,8.4,0.0
2086,2,236,138,82.0,0.0,8.4,0.0
2087,2,236,138,82.0,0.0,8.4,0.0
2088,2,236,138,82.0,0.0,8.4,0.0
2089,2,236,138,82.0,0.0,8.4,0.0
2090,2,236,138,82.0,0.0,8.4,0.0
2091,2,236,138,82.0,0.0,8.4,0.0
2092,2,236,138,82.0,0.0,8.4,0.0
2093,2,236,138,82.0,0.0,8.4,0.0
2094,2,236,138,82.0,0.0,8.4,0.0
2095,2,236,138,82.0,0.0,8.4,0.0
2096,2,236,138,82.0,0.0,8.4,0.0
2097,2,236,138,82.0,0.0,8.4,0.0
2098,2,236,138,82.0,0.0,8.4,0.0
2099,2,236,138,82.0,0.0,8.4,0.0
2100,2,236,138,82.0,0.0,8.41,0.0
2101,2,236,138,82.0,0.0,8.41,0.0
2102,2,236,138,82.0,0.0,8.41,0.0
2103,2,236,138,82.0,0.0,8.41,0.0
2104,2,236,138,82.0,0.0,8.41,0.0
2105,2,236,138,82.0,0.0,8.41,0.0
2106,2,236,138,82.0,0.0,8.4,0.0
2107,2,236,138,82.0,0.0,8.4,0.0
2108,2,236,138,82.0,0.0,8.4,0.0
2109,2,236,138,82.0,0.0,8.4,0.0
2110,2,236,138,82.0,0.0,8.4,0.0
2111,2,236,138,82.0,0.0,8.4,0.0
2112,2,236,138,82.0,0.0,8.4,0.0
2113,2,236,138,82.0,0.0,8.4,0.0
2114,2,236,138,82.0,0.0,8.4,0.0
2115,2,236,138,82.0,0.0,8.4,0.0
2116,2,236,138,82.0,0.0,8.4,0.0
2117,2,236,138,82.0,0.0,8.4,0.0
2118,2,236,138,82.0,0.0,8.4,0.0
2119,2,236,138,82.0,0.0,8.4,0.0
2120,2,236,138,82.0,0.0,8.4,0.0
2121,2,236,138,82.0,0.0,8.39,0.0
2122,2,236,138,82.0,0.0,8.39,0.0
2123,2,236,138,82.0,0.0,8.39,0.0
2124,2,236,138,82.0,0.0,8.39,0.0
2125,2,236,138,82.0,0.0,8.39,0.0
2126,2,236,138,82.0,0.0,8.39,0.0
2127,2,236,138,82.0,0.0,8.39,0.0
2128,2,236,138,82.0,0.0,8.39,0.0
2129,2,236,138,82.0,0.0,8.39,0.0
2130,2,236,138,82.0,0.0,8.39,0.0
2131,2,236,138,82.0,0.0,8.39,0.0
2132,2,236,138,82.0,0.0,8.39,0.0
2133,2,236,138,82.0,0.0,8.39,0.0
2134,2,236,138,82.0,0.0,8.39,0.0
2135,2,236,138,82.0,0.0,8.39,0.0
2136,2,236,138,82.0,0.0,8.39,0.0
2137,2,236,138,82.0,0.0,8.39,0.0
2138,2,236,138,82.0,0.0,8.41,0.0
2139,2,236,138,82.0,0.0,8.41,0.0
2140,2,236,138,82.0,0.0,8.41,0.0
2141,2,236,138,82.0,0.0,8.41,0.0
2142,2,236,138,82.0,0.0,8.41,0.0
2143,2,236,138,82.0,0.0,8.43,0.0
2144,2,236,138,82.0,0.0,8.43,0.0
2145,2,236,138,82.0,0.0,8.43,0.0
2146,2,236,138,82.0,0.0,8.43,0.0
2147,2,236,138,82.0,0.0,8.43,0.0
2148,2,236,138,82.0,0.0,8.43,0.0
2149,2,236,138,82.0,0.0,8.43,0.0
2150,2,236,138,82.0,0.0,8.43,0.0
2151,2,236,138,82.0,0.0,8.43,0.0
2152,2,236,138,82.0,0.0,8.43,0.0
2153,2,236,138,82.0,0.0,8.43,0.0
2154,2,236,138,82.0,0.0,8.43,0.0
2155,2,236,138,82.0,0.0,8.43,0.0
2156,2,236,138,82.0,0.0,8.43,0.0
2157,2,236,138,82.0,0.0,8.43,0.0
2158,2,236,138,82.0,0.0,8.43,0.0
2159,2,236,138,82.0,0.0,8.43,0.0
2160,2,236,138,82.0,0.0,8.43,0.0
2161,2,236,138,82.0,0.0,8.43,0.0
2162,2,236,138,82.0,0.0,8.43,0.0
2163,2,236,138,82.0,0.0,8.43,0.0
2164,2,236,138,82.0,0.0,8.43,0.0
2165,2,236,138,82.0,0.0,8.43,0.0
2166,2,236,138,82.0,0.0,8.43,0.0
2167,2,236,138,82.0,0.0,8.43,0.0
2168,2,236,138,82.0,0.0,8.43,0.0
2169,2,236,138,82.0,0.0,8.43,0.0
2170,2,236,138,82.0,0.0,8.43,0.0
2171,2,236,138,82.0,0.0,8.43,0.0
2172,2,236,138,82.0,0.0,8.43,0.0
2173,2,236,138,82.0,0.0,8.43,0.0
2174,2,236,138,82.0,0.0,8.43,0.0
2175,2,236,138,82.0,0.0,8.43,0.0
2176,2,236,138,82.0,0.0,8.46,0.0
2177,2,236,138,82.0,0.0,8.46,0.0
2178,2,236,138,82.0,0.0,8.43,0.0
2179,2,236,138,82.0,0.0,8.43,0.0
2180,2,236,138,82.0,0.0,8.43,0.0
2181,2,236,138,82.0,0.0,8.43,0.0
2182,2,236,138,82.0,0.0,8.43,0.0
2183,2,236,138,82.0,0.0,8.43,0.0
2184,2,236,138,82.0,0.0,8.43,0.0
2185,2,236,138,82.0,0.0,8.43,0.0
2186,2,236,138,82.0,0.0,8.43,0.0
2187,2,236,138,82.0,0.0,8.43,0.0
2188,2,236,138,82.0,0.0,8.42,0.0
2189,2,236,138,82.0,0.0,8.42,0.0
2190,2,236,138,82.0,0.0,8.42,0.0
2191,2,236,138,82.0,0.0,8.42,0.0
2192,2,236,138,82.0,0.0,8.42,0.0
2193,2,236,138,82.0,0.0,8.42,0.0
2194,2,236,138,82.0,0.0,8.42,0.0
2195,2,236,138,82.0,0.0,8.42,0.0
2196,2,236,138,82.0,0.0,8.42,0.0
2197,2,236,138,82.0,0.0,8.42,0.0
2198,2,236,138,82.0,0.0,8.42,0.0
2199,2,236,138,82.0,0.0,8.42,0.0
2200,2,236,138,82.0,0.0,8.4,0.0
2201,2,236,138,82.0,0.0,8.4,0.0
2202,2,236,138,82.0,0.0,8.4,0.0
2203,2,236,138,82.0,0.0,8.4,0.0
2204,2,236,138,82.0,0.0,8.4,0.0
2205,2,236,138,82.0,0.0,8.4,0.0
2206,2,236,138,82.0,0.0,8.41,0.0
2207,2,236,138,82.0,0.0,8.41,0.0
2208,2,236,138,82.0,0.0,8.41,0.0
2209,2,236,138,82.0,0.0,8.41,0.0
2210,2,236,138,82.0,0.0,8.41,0.0
2211,2,236,138,82.0,0.0,8.41,0.0
2212,2,236,138,82.0,0.0,8.41,0.0
2213,2,236,138,82.0,0.0,8.41,0.0
2214,2,236,138,82.0,0.0,8.41,0.0
2215,2,236,138,82.0,0.0,8.41,0.0
2216,2,236,138,82.0,0.0,8.41,0.0
2217,2,236,138,82.0,0.0,8.41,0.0
2218,2,236,138,82.0,0.0,8.41,0.0
2219,2,236,138,82.0,0.0,8.41,0.0
2220,2,236,138,82.0,0.0,8.41,0.0
2221,2,236,138,82.0,0.0,8.41,0.0
2222,2,236,138,82.0,0.0,8.41,0.0
2223,2,236,138,82.0,0.0,8.42,0.0
2224,2,236,138,82.0,0.0,8.42,0.0
2225,2,236,138,82.0,0.0,8.41,0.0
2226,2,236,138,82.0,0.0,8.41,0.0
2227,2,236,138,82.0,0.0,8.41,0.0
2228,2,236,138,82.0,0.0,8.41,0.0
2229,2,236,138,82.0,0.0,8.41,0.0
2230,2,236,138,82.0,0.0,8.41,0.0
2231,2,236,138,82.0,0.0,8.41,0.0
2232,2,236,138,82.0,0.0,8.41,0.0
2233,2,236,138,82.0,0.0,8.41,0.0
2234,2,236,138,82.0,0.0,8.41,0.0
2235,2,236,138,82.0,0.0,8.41,0.0
2236,2,236,138,82.0,0.0,8.41,0.0
2237,2,236,138,82.0,0.0,8.41,0.0
2238,2,236,138,82.0,0.0,8.41,0.0
2239,2,236,138,82.0,0.0,8.41,0.0
2240,2,236,138,82.0,0.0,8.41,0.0
2241,2,236,138,82.0,0.0,8.41,0.0
2242,2,236,138,82.0,0.0,8.41,0.0
2243,2,236,138,82.0,0.0,8.41,0.0
2244,2,236,138,82.0,0.0,8.41,0.0
2245,2,236,138,82.0,0.0,8.41,0.0
2246,2,236,138,82.0,0.0,8.42,0.0
2247,2,236,138,82.0,0.0,8.42,0.0
2248,2,236,138,82.0,0.0,8.42,0.0
2249,2,236,138,82.0,0.0,8.42,0.0
2250,2,236,138,82.0,0.0,8.42,0.0
2251,2,236,138,82.0,0.0,8.42,0.0
2252,2,236,138,82.0,0.0,8.42,0.0
2253,2,236,138,82.0,0.0,8.42,0.0
2254,2,236,138,82.0,0.0,8.42,0.0
2255,2,236,138,82.0,0.0,8.42,0.0
2256,2,236,138,82.0,0.0,8.42,0.0
2257,2,236,138,82.0,0.0,8.42,0.0
2258,2,236,138,82.0,0.0,8.42,0.0
2259,2,236,138,82.0,0.0,8.42,0.0
2260,2,236,138,82.0,0.0,8.42,0.0
2261,2,236,138,82.0,0.0,8.42,0.0
2262,2,236,138,82.0,0.0,8.42,0.0
2263,2,236,138,82.0,0.0,8.42,0.0
2264,2,236,138,82.0,0.0,8.42,0.0
2265,2,236,138,82.0,0.0,8.42,0.0
2266,2,236,138,82.0,0.0,8.42,0.0
2267,2,236,138,82.0,0.0,8.42,0.0
2268,2,236,138,82.0,0.0,8.42,0.0
2269,2,236,138,82.0,0.0,8.42,0.0
2270,2,236,138,82.0,0.0,8.42,0.0
2271,2,236,138,82.0,0.0,8.42,0.0
2272,2,236,138,82.0,0.0,8.42,0.0
2273,2,236,138,82.0,0.0,8.42,0.0
2274,2,236,138,82.0,0.0,8.42,0.0
2275,2,236,138,82.0,0.0,8.42,0.0
2276,2,236,138,82.0,0.0,8.42,0.0
2277,2,236,138,82.0,0.0,8.42,0.0
2278,2,236,138,82.0,0.0,8.42,0.0
